TW_ID,TW_DETAIL,TW_HASHTAG,USR_ID
21980,RT @colliealert: COPIED FROM FB ????\na year ago Edith was #stolen I never thought I’d still be #searching after so long. A few leads but ne…,#Searching,4728912855
21981,RT @colliealert: COPIED FROM FB ????\na year ago Edith was #stolen I never thought I’d still be #searching after so long. A few leads but ne…,#Searching,2498232431
21982,RT @colliealert: COPIED FROM FB ????\na year ago Edith was #stolen I never thought I’d still be #searching after so long. A few leads but ne…,#Searching,21199289
21983,RT @colliealert: COPIED FROM FB ????\na year ago Edith was #stolen I never thought I’d still be #searching after so long. A few leads but ne…,#Searching,527485870
21984,RT @colliealert: COPIED FROM FB ????\na year ago Edith was #stolen I never thought I’d still be #searching after so long. A few leads but ne…,#Searching,741963214175522000
21985,RT @colliealert: COPIED FROM FB ????\na year ago Edith was #stolen I never thought I’d still be #searching after so long. A few leads but ne…,#Searching,930511622879182000
21986,COPIED FROM FB ????\na year ago Edith was #stolen I never thought I’d still be #searching after so long. A few leads… https://t.co/j7Fw5OoLde,#Searching,973189511596466000
21987,RT @GMSpectre903: Will they find him? Stay tuned!!! #the #loud #house #fanart #crossover #lori #leni #luna #dana #becky #dc #volcana #ice #…,#Searching,1033819075242330000
21988,RT @NEILSHOTDEALS: Are u #searching for #MLS #Soccer #jerseys for your #kids #shop my #eBay #store for #ebaydeals today https://t.co/R24fi7…,#Searching,430956193
21989,RT @NEILSHOTDEALS: Are u #Searching for #International #Soccer #Football #Jerseys #shop my #eBay #store for #ebaydeals today make #offers t…,#Searching,430956193
21990,RT @NEILSHOTDEALS: Are u #searching for #International #Soccer #Football #Jerseys #Shirts your #team #club #shop my #eBay #store today #eba…,#Searching,430956193
21991,Are u #searching for #International #Soccer #Football #Jerseys #Shirts your #team #club #shop my #eBay #store today… https://t.co/TVe5s4E6bi,#Searching,15744226
21992,Are u #Searching for #International #Soccer #Football #Jerseys #shop my #eBay #store for #ebaydeals today make… https://t.co/UzI7N1eV48,#Searching,15744226
21993,Are u #searching for #MLS #Soccer #jerseys for your #kids #shop my #eBay #store for #ebaydeals today… https://t.co/8X6x4vRXva,#Searching,15744226
21994,See this Instagram photo by @seofixup https://t.co/gRWaqDhfou\n#seo #seobestpractics #SearchEngineOptimization… https://t.co/KC3aemVmHv,#Searching,162744835
21995,RT @ResrchLib_cccu: CReaTE #toptip: Use the advanced  search for more accurate results. #repository #ResearchSupport #library #searching #r…,#Searching,2559879974
21996,CReaTE #toptip: Use the advanced  search for more accurate results. #repository #ResearchSupport #library… https://t.co/jkLGQrj75M,#Searching,4490409197
21997,Are you #searching for the best way to make your #holiday relaxing? #Portugal Trips are the right choice for your… https://t.co/mZPFXfuTty,#Searching,1292272099
21998,#Veer #pump #Industries are #Manufacturer of pump &amp; #motor with #BIS &amp; #BEE #Star_rating approved for #Government… https://t.co/v40U4lTyXG,#Searching,790842635636191000
21999,Are you #searching for #pocketfriendly #PROPERTY Then #contact @CFIP_USA \nSee more : https://t.co/LEJ8QNMc2d https://t.co/cueOJGfAzD,#Searching,1075282674242150000
22000,"RT @DanielsStAlbans: We have a number of #homes #available that are not to be missed, whether you are #searching fo… https://t.co/m41QIrgqsB",#Searching,4714580717
22001,#ASTARISBORN? #STRIKEBBH Oh you didn’t know?! FOR DECADES #DISNEY sends in the #STALKARAZZI mini me’s off my every… https://t.co/d7fVB7GfHD,#AStarIsBorn,15664534
22002,@ladygaga you need to watch this video. \n#AStarIsBorn #LGBT\n\nhttps://t.co/GKKAkuu4tt,#AStarIsBorn,1497176288
22003,Gagas Birthday is so soon??????\nWhats your favourite World Tour? And have you attended it? ?\n#ladygaga #mothermonster… https://t.co/IA2kqOOrKO,#AStarIsBorn,1093227987896610000
22004,RT @ladygaga: #AStarIsBorn is out now\nTickets ?? https://t.co/Ex5PeCae9W\nSoundtrack ?? https://t.co/rRbaji0jbW https://t.co/fFz66GZ0oy,#AStarIsBorn,405999791
22005,RT @Interscope: Get the #AStarIsBorn Soundtrack for $3.99 on @amazonmusic. https://t.co/g4xDg5i2cz https://t.co/oL21ycA32J,#AStarIsBorn,3615601933
22006,RT @FilmFriends2: #WednesdayMotivation tomorrow!  A great way to meet new people and go to the cinema - #Film and #Friends. Join us #Southe…,#AStarIsBorn,1052294201289780000
22007,"Once they reset the timeline or whatever the fuck theyre doing in #Endgame, can we have a timeline where… https://t.co/GL9YxZkMtE",#AStarIsBorn,22502280
22008,#WednesdayMotivation tomorrow!  A great way to meet new people and go to the cinema - #Film and #Friends. Join us… https://t.co/yEQTsbUjR0,#AStarIsBorn,1088747283091510000
22009,@WAVY10Bob NOTE TO ALL PUBLICLY AGENTS:\nPull a hoax on the public &amp; your client will gain massive name recognition.… https://t.co/kPuIJFL52M,#AStarIsBorn,34022477
22010,RT @EdsFilmicForays: #Bafta -winning #AStarIsBorn - Did I go #Gaga over it? Heres my review: https://t.co/ZywX13s9zh … … … … … #AStarIsBor…,#AStarIsBorn,777834278566658000
22011,"RT @starisbornmovie: The film that everyone is talking about, returns to theaters. Experience #AStarIsBorn Encore for one week only beginni…",#AStarIsBorn,320981371
22012,RT @MoonDreamsMusic: I loved both #soundtracks to #AStarIsBorn by #LadyGaga #bradleycooper #BarbraStreisand  &amp; #KrisKristoffersen Here is a…,#AStarIsBorn,129694246
22013,RT @MoonDreamsMusic: I loved both #soundtracks to #AStarIsBorn by #LadyGaga #bradleycooper #BarbraStreisand  &amp; #KrisKristoffersen Here is a…,#AStarIsBorn,789487127432196000
22014,RT @HuskerlandBob: After taking center stage and becoming a star in the process @wahoopublic senior @winstoncook has been named Huskerland…,#AStarIsBorn,298062839
22015,RT @ladygaga: ?? Tell me something girl. Are you happy in this modern world? Or do you need more? Is there something else you’re searching f…,#AStarIsBorn,384385771
22016,#AStarIsBorn #iwillwalwaysrememberusthisway short cover https://t.co/dptLJyrIsL,#AStarIsBorn,999318825131634000
22017,RT @GagaMediaDotNet: #AStarIsBorn promo during the #AppleEvent! https://t.co/7SdKatRSCn,#AStarIsBorn,1938013062
22018,RT @MoonDreamsMusic: I loved both #soundtracks to #AStarIsBorn by #LadyGaga #bradleycooper #BarbraStreisand  &amp; #KrisKristoffersen Here is a…,#AStarIsBorn,602103766
22019,RT @ladygaga: #AStarIsBorn is out now\nTickets ?? https://t.co/Ex5PeCae9W\nSoundtrack ?? https://t.co/rRbaji0jbW https://t.co/fFz66GZ0oy,#AStarIsBorn,1069900927333680000
22020,RT @ladygaga: ?? Tell me something girl. Are you happy in this modern world? Or do you need more? Is there something else you’re searching f…,#AStarIsBorn,16486050
22021,RT @ladygaga: ?? Tell me something girl. Are you happy in this modern world? Or do you need more? Is there something else you’re searching f…,#AStarIsBorn,204595363
22022,RT @EmmyARTPOP: Lyrics: “Always Remember Us This Way” \u2066@ladygaga\u2069 #AStarIsBorn #AStarIsBornSoundtrack  https://t.co/bGN99X1Sn6,#AStarIsBorn,204595363
22023,RT @HuskerlandBob: After taking center stage and becoming a star in the process @wahoopublic senior @winstoncook has been named Huskerland…,#AStarIsBorn,1055140509210030000
22024,"RT @gagadaily: #AStarIsBorn has now spent 6 MONTHS in the top ten of the Billboard 200, becoming Lady Gagas first album to achieve this. I…",#AStarIsBorn,384385771
22025,#AStarIsBorn?! #StrikeBBH #MediaWars #Stalkarazzi tactics #facialrecognition #fakebots #fakemedia #fakecelebs… https://t.co/G06le5SBWL,#AStarIsBorn,15664534
22026,RT @MoonDreamsMusic: I loved both #soundtracks to #AStarIsBorn by #LadyGaga #bradleycooper #BarbraStreisand  &amp; #KrisKristoffersen Here is a…,#AStarIsBorn,4039126583
22027,"RT @SparkSunderland: If you havent seen #AStarIsBorn yet, you can watch the award-winning movie by Lady Gaga and Bradley Cooper today at 4…",#AStarIsBorn,2998283768
22028,Sang all the way thru #atlanta traffic ??  this morning on the way to my #closing. #carpoolkaraoke #shallow… https://t.co/xa3YUvoNVV,#AStarIsBorn,19518119
22029,"If you havent seen #AStarIsBorn yet, you can watch the award-winning movie by Lady Gaga and Bradley Cooper today a… https://t.co/cjCGIkwcWT",#AStarIsBorn,46085637
22030,Had the best time performing for TechStyle ???? \nhttps://t.co/y8dcn0wU2G\n#Showtime #singersongwriters #Singer… https://t.co/nTs9k4aAVc,#AStarIsBorn,3571725382
22031,I need #AStarIsBorn therapy.... I can’t stop watching the movie ??,#AStarIsBorn,36424361
22032,RT @HuskerlandBob: After taking center stage and becoming a star in the process @wahoopublic senior @winstoncook has been named Huskerland…,#AStarIsBorn,2513940869
22033,#Venom opened nearly 2x as big as #AStarIsBorn ($80.2M vs $42.9M) and yet the latter went on to juuuuust out-earn t… https://t.co/fPYhpAxpOV,#AStarIsBorn,142815776
22034,"RT @starisbornmovie: A Special Look at #AStarIsBorn - starring Bradley Cooper, Lady Gaga and Sam Elliott. The film now has #OscarNoms for B…",#AStarIsBorn,1022620967401660000
22035,RT @TT_4You: Here Elias and Finn Balor singing “Shallow” to kick off the work week\n\nYou’re welcome\n\n#WWE #AStarIsBorn  https://t.co/VOAJrTf…,#AStarIsBorn,905932760090595000
22036,"RT @gagadaily: #AStarIsBorn has now spent 6 MONTHS in the top ten of the Billboard 200, becoming Lady Gagas first album to achieve this. I…",#AStarIsBorn,755204857653526000
22037,"RT @gagadaily: #AStarIsBorn has now spent 6 MONTHS in the top ten of the Billboard 200, becoming Lady Gagas first album to achieve this. I…",#AStarIsBorn,332426212
22038,RT @MoonDreamsMusic: I loved both #soundtracks to #AStarIsBorn by #LadyGaga #bradleycooper #BarbraStreisand  &amp; #KrisKristoffersen Here is a…,#AStarIsBorn,85903878
22039,I loved both #soundtracks to #AStarIsBorn by #LadyGaga #bradleycooper #BarbraStreisand  &amp; #KrisKristoffersen Here i… https://t.co/e4ny5oA3N8,#AStarIsBorn,518810257
22040,RT @Cassidyjo11: All goofiness set aside... Here is something for y’all that don’t appreciate my humor ??\n\n#astarisborn #alwaysrememberusthi…,#AStarIsBorn,1330514485
22041,RT @DonnaMarieGaga: Sneaky peek of the new video for @AStarIsBornThi1 featuring @donnamariegaga &amp; @AdamKelbie  #astarisborn #astarisbornthi…,#AStarIsBorn,2758563736
22042,RT @SaveriaMusic: Here she is..... In the sha-la-sha-lalalalow?????????? @ladygaga #AStarIsBorn (full 1 min on Instagram??) https://t.co/O0nEiFc…,#AStarIsBorn,81691976
22043,"RT @gagadaily: #AStarIsBorn has now spent 6 MONTHS in the top ten of the Billboard 200, becoming Lady Gagas first album to achieve this. I…",#AStarIsBorn,111175046
22044,COUNTESS ELIZABETH - 2015 #AMERICANHORRORSTORY\nJOANNE - 2016 #LG5\nALLY - 2018 #ASTARISBORN\nGAGA - 2019 #LG6 https://t.co/eMWjIxtluX,#AStarIsBorn,113546499
22045,RT @HuskerlandBob: After taking center stage and becoming a star in the process @wahoopublic senior @winstoncook has been named Huskerland…,#AStarIsBorn,2335289616
22046,"@ladygaga Inspired by your #grit &amp; #authenticity. As you said, there is a discipline to #passion, and it very much… https://t.co/5U3uzlqbGa",#AStarIsBorn,1855978082
22047,Sneaky peek of the new video for @AStarIsBornThi1 featuring @donnamariegaga &amp; @AdamKelbie  #astarisborn… https://t.co/E8pifEmDqd,#AStarIsBorn,188013734
22048,RT @HuskerlandBob: After taking center stage and becoming a star in the process @wahoopublic senior @winstoncook has been named Huskerland…,#AStarIsBorn,708873525059145000
22049,I hope you love my cover share please ????\nLink in bio ??\nill never love again ?? @ladygaga #bradleycooper #cover… https://t.co/4CdXrzj660,#AStarIsBorn,2190417518
22050,#Astarisborn ?????????????????????????????????????????????????? That guy had been n suffering check how he hardly looked anyone in the eye. Oh THIXO onofefe!!!,#AStarIsBorn,2829302247
22051,After taking center stage and becoming a star in the process @wahoopublic senior @winstoncook has been named Husker… https://t.co/PW50E47pfD,#AStarIsBorn,234457050
22052,RT @coreartsed: Love this!\n.\n.\n.\n#COREArts #artseducation #musiceducation #astarisborn #fatherdaughterduet,#AStarIsBorn,1036694514163950000
22053,I watched both #AStarIsBorn and #RBGmovie on the plane and the second one made me cry way more. #NotoriousRBG,#AStarIsBorn,314528161
22054,RT @GagaMediaDotNet: The #AStarIsBorn soundtrack is #3 this week on the Canadian albums chart. The soundtrack has remained in the Top 3 sin…,#AStarIsBorn,336041576
22055,P3 #astarisborn #livinthedream #theshallows  #ladygaga #bradleycooper #thegabemarshall #lukes32bridge #nashville… https://t.co/YJg62FWxHd,#AStarIsBorn,334309383
22056,RT @TomyKMonster: #AStarIsBorn was just shown on the #AppleEvent ?? https://t.co/X5NrYc7IZB,#AStarIsBorn,792535841285431000
22057,P2 #astarisborn #ladygaga #bradleycooper #thegabemarshall #lukes32bridge #nashville #sundayfunday we get it… https://t.co/nfY2YT5bZL,#AStarIsBorn,334309383
22058,Im falling \n\n#theshallows #astarisborn #ladygaga #bradleycooper #thegabemarshall #lukes32bridge #nashville… https://t.co/d3hbFU83bZ,#AStarIsBorn,334309383
22059,"RT @gagadaily: #AStarIsBorn has now spent 6 MONTHS in the top ten of the Billboard 200, becoming Lady Gagas first album to achieve this. I…",#AStarIsBorn,169778268
22060,"RT @gagadaily: #AStarIsBorn has now spent 6 MONTHS in the top ten of the Billboard 200, becoming Lady Gagas first album to achieve this. I…",#AStarIsBorn,550361966
22061,RT @TomyKMonster: #AStarIsBorn was just shown on the #AppleEvent ?? https://t.co/X5NrYc7IZB,#AStarIsBorn,1033987243751260000
22062,RT @LGTourNews: Lady Gaga &amp; Bradley Coopers #AStarIsBorn Soundtrack has now spent six consecutive months in the Billboard 200s top 10! ht…,#AStarIsBorn,3009857120
22063,Very impressed by that movie &amp; I can’t even physically hear them sing. I still do though. I don’t know how but I he… https://t.co/KsPuB8xM48,#AStarIsBorn,759325914
