USR_ID,USR_NAME,USR_DESC,USR_CREATED_DATE,USR_CREATED_TIME,USR_FOLLOWERS,USR_FRIENDS,USR_STATUS
2964606814,#StormHour,Our mission is to promote meteorology & weather photography. Weekly Photo comp with @RMetS:,2015-01-06,17:19:30,48065,48065,
366317315,Gordon Eaton,I work in TV~ Scuba Diver ~ Photographer. ~Traveler ?? @52hikechallenge finisher ‘18~ https://t.co/LFUSiAxNnI,2011-09-01,23:42:03,717,717,
1171032476,Matt Hurt,"Cat owner. Also podcaster: https://t.co/ThGvt6EgDi \n\nFollow me on Letterboxd for reviews, logs, and ratings: https://t.co/1I1Aqh2vjH",2013-02-12,5:45:04,715,715,
492986538,Sandra Casalegno,.°. Founder at @WeAreScalarX & @GDigitalNetwork - Married to @Brain0verride,2012-02-15,10:06:34,2670,2670,
8.57435E+17,Roe Valley Market,"Drumceatt Square, Main St.Limavady in Northern Ireland. Local food, art and craft. All enquiries, email: roevalleymarket@gmail.com",2017-04-27,3:24:39,745,745,
908190000,Tracy Watt ??\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f,"Life long Aberdeen FC fan, team buttery and a yes voter, SF COYR. ????????",2012-10-27,14:13:03,2037,2037,
22761567,TM-COB Health Jobs,"Follow this account for geo-targeted Healthcare job tweets in Boulder, CO. Need help? Tweet us at @CareerArc!",2009-03-04,12:12:27,307,307,
1.0995E+18,Visit Limavady,Our aim is to promote Tourism and Businesses in the Lovely Limavady Area,2019-02-24,2:40:17,141,141,
394969394,Robert Lee Garder,Movie/TV Lover. Gamer. Father. Husband,2011-10-20,22:33:39,648,648,
19479621,Tryst Denver Escorts,"Denver's only high end agency. We are extremely discreet, always gorgeous, always GFE and always all inclusive. 720 675 9441 Text!??",2009-01-25,6:02:02,725,725,
2725307058,?? (Avengers Endgame will destroy me),19/Movies/Tv/Wrestling/Comics/Video Games/Music/Nba/FiFa Player/Family/Life,2014-08-12,3:40:27,198,198,
3157537391,Literary Ladies,"The Literary Ladies - @freyamcc Julieann Felicity & Lynne, Derry writers and friends who run literary events, book launches and provide arts facilitation.",2015-04-11,18:48:20,390,390,
42247024,WPGM + Conversations About Her,Media + Publishing // Digital PR + Publicity @WPGM_PR // Live Events @OneMic_UK + @OneMicNaija // Founded by @ayo_WPGM,2009-05-24,17:31:30,3570,3570,
38503477,Everything Action,"Action movie news, reviews, opinion and more! https://t.co/VMZLZjd7tL… https://t.co/v5zp0Pjdl0… https://t.co/rKo4XCYgt0",2009-05-07,19:57:00,4226,4226,
4708657455,Margaret O'Doherty,"Pharmacist, writer and general contrarian.",2016-01-04,21:59:37,692,692,
7.88551E+17,Ethan Mills,"Philosophy professor specializing in Indian philosophy @UTChattanooga, science fiction fan, cat person, blogger (https://t.co/0UmY7BQalp), etc.",2016-10-19,1:24:26,2209,2209,
1.0697E+18,Bringing Up Bristol,"Campaign for #lesswaste, #minimumimpact on the #environment and a #community working collaboratively. One family's journey to #sustainableliving in #Bristol",2018-12-03,21:14:34,254,254,
574493465,Christophe Besnard,,2012-05-08,13:55:10,370,370,
1853929530,wen.tommostyles,ALL FOR MARVEL DC TV SERIES ONE DIRECTION SKAM CONTENTS (Only stan account and a bit of cursing into the void),2013-09-11,10:32:11,284,284,
9.8906E+17,Tatsuya Miura,????????????… ????????\n\n“These Foolish Things (Remind Me Of You)”??,2018-04-25,8:35:33,68,68,
9.93609E+17,STARZPLAYUK,Obsessable Originals. Big hit movies. Watch #STARZPLAY now on Amazon @primevideouk and @virginmedia,2018-05-07,21:50:25,333,333,
128722978,V.,20something. ??????,2010-04-02,0:59:27,72,72,
17644460,Whitney Friedlander,Lady journo with an apparent likeness to Teri Hatcher. I hate that my Twitter handle lets you know how old I am. Tweets = mine. #Binders #TCA #GALECA #Tired,2008-11-26,6:51:43,1987,1987,
215406777,Danilow,Love is love,2010-11-13,21:13:31,111,111,
617954038,Julie Lobalzo Wright,Teaching Fellow @warwickfilmtv // film stardom-popular music //Author of: Crossover Stardom https://t.co/2vt3coVdoo,2012-06-25,9:38:32,1091,1091,
45831678,Filipe Feijó,TRIcampeão da América,2009-06-09,13:05:20,673,673,
222605060,Gin,& juice,2010-12-03,22:21:39,156,156,
299993888,Lo$,DR | PR | UMass '14 | Baypath 2021 | EMT “Set your life on fire and seek those who fan your flames”,2011-05-17,1:05:43,290,290,
60617800,Prx,"Em pé sem cair, deitada sem dormir\n\n https://t.co/a9CKc85upU",2009-07-27,14:55:34,1594,1594,
20324285,Madz,"Just me, myself and I. \nIf you're part of the PC brigade then move your ass along! Buh bye.",2009-02-07,18:24:36,85,85,
2363490619,??caitlin??,my man’s eight years old he's got that yurp in the bank,2014-02-27,2:21:57,109,109,
201487028,liz fuentes,#subielife,2010-10-11,23:36:31,242,242,
142717920,Miriam,When the world gets in my face I say “have a nice day”.  ??,2010-05-11,15:31:51,254,254,
9.2678E+17,Dio Alexandro,I have a Fantasy behind a Pearly Curtain|\nQiong Yao Auntie Maniac|\nMovie and Books are the real deal,2017-11-04,11:56:13,112,112,
3728067675,Showmax Kenya,"Showmax Kenya brings you the best series & movies. Online. Anytime. Sign up for #ShowmaxKE, visit https://t.co/F6IzMrcvrn",2015-09-21,12:23:28,126,126,
320935547,Polly K-sky,??????!,2011-06-20,19:23:36,221,221,
161348706,Tici,miss josette saltzman escorted by miss penelope park,2010-06-30,16:32:02,623,623,
3359505075,fallnstar,"Colorist/RareGems/adore?CHER?? ? .ArtLover/ ? all animals / Trophy hunters Disgust me! ¡! HATE Trump?? illegitamite?? Resist / I block BOTnets, trolls/ NoList",2015-07-04,23:40:02,548,548,
917496014,Andrea Thompson,Contributor @TYFofficial. Contact at areelofonesown@gmail.com. Founder of the Film Girl Film Festival. @filmgirlfilmmke,2012-10-31,19:18:06,2177,2177,
100784857,Cris!...,#VR46 #JE11 FCBarcelona???Patriots 6??. Chargers ?? Series ??  A veces escribo cosas... (que nunca termino).,2009-12-31,15:12:50,385,385,
2727637367,Non c'è Paragone,"Ingegnere informatico sviluppatore Java in Webank. Appassionato di cinema e di serie TV, scrivo recensioni sul blog omonimo!",2014-07-28,21:46:32,258,258,
32472803,Whit,"sassy. likes wrestling, dogs, and maybe six people. J-Baby’s Mama. #2 on the way. adoption rocks.",2009-04-17,16:42:22,1172,1172,
7.27899E+17,Mx. Deidre Olsen,Freelance Journalist. 2019 @MunkSchool Global Journalism Fellow. Bylines @Motherboard @Refinery29 @TheCut @Them @Salon @CBCNews. they/them ??????,2016-05-04,16:32:28,8320,8320,
1270974092,bethmorrissey,"A daughter, sister, aunt, cousin, an avid sports fan, and a person who loves life.",2013-03-15,23:39:16,852,852,
1.082E+18,Just4Joe2,Strength is a virtue I posess ...but a very special strong woman knows my weakness.  Owned by #Domme @Longnailsqueen9 \nHeader photo from my #Queen,2019-01-06,19:52:37,85,85,
23430632,Bridget G,oh shoot the goose is loose,2009-03-09,12:48:22,249,249,
7.35147E+17,TIGER energy,Teamster and Republican,2016-05-24,16:36:36,364,364,
984981540,HFR Boutique Hotel®,HFR Unique Boutique Hotel & SPA Upcoming - Portugal  Organic Healthy food. Retweet&Endorse US #Luxury #Wine #Yoga #Nature #Portugal #LuxuryLifestyle #Champagne,2012-12-02,16:59:28,34696,34696,
117413201,akano,i sing anime songs on yt | email akanoqueries@gmail.com for business and commission inquiries,2010-02-25,13:50:27,371,371,
4819298925,Nathalie / Want for Wellness Blog,"Nathalie is... a stay-at-home mom/freelance creative and runs Want for Wellness: A blog with tips, articles and challenges for a happy and fulfilling life ??",2016-01-16,21:50:07,74,74,
35548285,Sarah Watson,| Instagram: sarahd_xo |,2009-04-26,19:56:42,369,369,
94408650,Abishek Chopra,"Whiling away time here. Views personal, RTs not endorsements",2009-12-03,20:39:13,392,392,
9.32337E+17,gemini on adderall,shallow & inconsistent,2017-11-19,19:58:45,140,140,
808829012,Jen Lefforge,I talk a lot and sometimes put the talking on the youtube. https://t.co/rBjzOrFsU7 https://t.co/rvJjr0lcbF,2012-09-07,12:59:59,2971,2971,
37545071,kay v.,traveling mouse mom - contact me to book your next vacation,2009-05-04,0:29:37,291,291,
15793538,Emma ??  ??,Where did I put my coffee?,2008-08-09,23:54:59,701,701,
104916855,Bismark,26/Colombian/Scream series FAN/Likes a lot Pop-R&B-Hip Hop-Latin Music/Loves Movies and several TV Shows // #ElectroLatino // Snapchat: [bismark_bm],2010-01-14,20:08:11,978,978,
331770869,debbie,"Agents of Shield, Buffy, Muppets, Big Brother, Batman, Marvel, Jessica Jones, Schitts Creek, camper, animal lover &all things Whedon",2011-07-08,17:54:41,3076,3076,
32608699,Emma Thompson's Son,"Am: Libra, Midwestern, Queer, Intersectional Feminist, Duhawk, Eagle Scout\n\nWas: @nvdems, @vademocrats, @HillaryforPA, @MartinOmalley, @iowademocrats",2009-04-17,21:49:26,1046,1046,
4869018717,Darth Blender Mashup #Avengers4,"Nerd, pop, geek, cult. The crazy video editing mashup we all love so much!",2016-02-01,12:40:42,3213,3213,
305929219,bia,i don't follow rules i follow cats on social media,2011-05-27,0:44:03,538,538,
283219573,Lady Goodman,Rock•(Post)Punk•House•Techno•MinimalWave•Synthpop•HighEnergy•80's•Hip-Hop•Goth... Music & Sports Lover??,2011-04-16,20:58:14,471,471,
292274798,Ted Meyer,cantankerous film nerd. i write about movies as often as I can. working on a silly script. movie thots on blog/letterboxd. https://t.co/QRlmfr1ubP,2011-05-03,11:42:54,303,303,
404742060,Ervien Ace,Distract my brain from the terrible news,2011-11-04,10:41:19,237,237,
20120790,Beth,Proud sponsor of 2 little women | Fan of fandom | Writer. Reader. Editor @Thats_Normal | Totally Normal podcast,2009-02-05,4:44:37,1694,1694,
53611227,Ayan Roy,I BELIEVE THAT ANYTHING WORTH DOING IS WORTH DOING IN EXCESS. AND RETWEETING IS NO EXCEPTION.,2009-07-04,6:12:45,42,42,
1250335914,Stiltz,he/him #blacklivesmatter ???\u200d??,2013-03-08,0:27:57,115,115,
1051055353,?,? Art Lover | Films | Theater | Food & Travel Bookworm | Animal Lover | ~ {obsessed with #GOT; but like who isn't} #DeppHead ? Fangirl ~.~,2012-12-31,19:42:16,2011,2011,
33239308,??Linda V??(RAF Godmother),Trekkie 53 Yrs!???? / Aortic Aneurysm Survivor ??/#Bway/#Disnerd/ #Outlander/ #RAF/#VAD/Puccini my soul??/Frankie my? / Cannoli Queen/\n#LiveLoveLaugh #LifeIsWhy,2009-04-19,16:24:11,797,797,
4883779649,s,gillian flynn’s #1 hype woman,2016-02-07,3:49:54,135,135,
8.17812E+17,Alyssa,??,2017-01-07,19:15:15,99,99,
35816432,Melissa Eslava,Welcome to my entertainingly awkward life! Jewelry designer~ adventurer ~creative ~ aspiring geologist~ All I really want to do is dance! ???,2009-04-27,18:25:24,806,806,
27094721,Punk,I'm beyond repair. Maybe we're all beyond repair.,2009-03-27,20:54:25,139,139,
1634196109,Quite A Conundrum,@tstreet presents @AConundrumMovie SANCTUARY; QUITE A CONUNDRUM #horror #movie #trailer: https://t.co/ehqyFhszVe FB https://t.co/52cphMeCIu,2013-07-31,0:36:53,2349,2349,
14780609,Thomas L. Phillips,"Official Twitter #Filmmaker Thomas L Phillips #Director #Movies: SANCTUARY; QUITE A CONUNDRUM, WHERE I BEGIN, SPECIAL dEaD; TRAILER: https://t.co/ehqyFhszVe",2008-05-15,2:20:44,3409,3409,
7.10823E+17,Kara Machowski,Novelist - Freelance Writer and Journalist Fighting for Justice - Bon-a-fide foodie and Whiskey Connoisseur @ColumbiaChi alumni,2016-03-18,13:39:38,374,374,
2833195082,Wave Broadband,"Official Wave tweets.  Wave is a leading provider of high-speed internet, video and phone services on the West Coast.",2014-09-26,18:55:31,5,5,
22111363,Grande Communication,"Providing Digital TV, High-Speed Internet, Local and Long Distance services to residents and businesses in Texas.",2009-02-27,5:24:27,3738,3738,
30042485,jamie may(be),tech comm & info design instructor. phd candidate. south louisianan living in colorado. mom of two boys. #resist #eattherich,2009-04-09,18:58:27,151,151,
54306634,RCN,"Official RCN tweets. RCN is committed to bringing the best Digital Cable TV, High-Speed Internet & Phone bundles to homes & businesses. Tweeting 365 days a year",2009-07-06,19:33:24,18243,18243,
9.62869E+17,Misguided ghost,Tara Chambler will always be in my heart,2018-02-12,1:58:51,834,834,
315880881,Mikayla Renfroe,Texas A&M Alum ??| I make maps and stuff,2011-06-12,16:02:36,172,172,
804523136,Drunk & Depressed,"Time Lord, bouffeur de série et de jeux \n\nhttps://t.co/HgHgLde20g",2012-09-05,12:40:45,467,467,
6972902,djbelieve  ?????,#ClimateChangeIsReal #ClimateActionNow #FFF #GND #SaveDaredevil #ShopSmartShopSMart,2007-06-20,17:28:23,332,332,
1.0004E+18,Fab' ??,Marvel foremost ??,2018-05-26,15:32:23,227,227,
1.06148E+18,redundant ?,crimson and clover: a mattfoggy edit coming to a computer screen near you,2018-11-11,4:51:44,205,205,
2479242090,EZ Bardeguez,DevOps Engineer in NYC - I automate things. I am also a standup comedian.,2014-05-06,4:32:04,145,145,
1.10589E+18,murderdock • #savedaredevil,,2019-03-13,17:43:07,70,70,
1.07109E+18,KC #savedaredevil ??????,I ?? Daredevil TV show & comic! #fandomwithoutfear I’m here to #savedaredevil,2018-12-07,17:21:37,293,293,
1860995732,Md Ishan Ali,TV Buff * Movies * Music *  Hyderabad *  Bangalore *,2013-09-13,15:51:44,394,394,
251243719,Thalia,Proud foster mother of Loki Laufeysnail ??,2011-02-12,18:56:34,1911,1911,
2557044374,aldo,The only capital C i know is CRACKHEADS,2014-06-09,15:22:56,663,663,
60820361,Van (? ?_?)? #SaveDaredevil,I don't like boxes.,2009-07-28,5:20:30,241,241,
1513703240,Donald Reif  #SaveDaredevil,"Atlanta, GA; NASCAR fan, Marvel Netflix fan (Daredevil primarily),",2013-06-13,15:28:22,296,296,
2767549141,Astrid ??,"Theatre, Shakespeare, cookies & ice cream. Prosecco drinker. ? Tom Hiddleston and Benedict Cumberbatch. ?",2014-08-25,19:03:12,63,63,
1.0128E+18,Conchudeth,,2018-06-29,20:47:42,193,193,
7.8015E+17,Azazel,"Dessinateur et rappeur à ses heures perdues. Rat qui fait de la piraterie, plus tard je serai le Joker.",2016-09-25,20:58:43,108,108,
162050194,Lula Madison,"Lego artist. Fan of the MCU, Daredevil, Tom Hiddleston, and Loki. #SaveDaredevil",2010-07-02,13:51:40,226,226,
1.0124E+18,George V.,sub to pewdiepie,2018-06-28,18:07:22,91,91,
9.82004E+17,Matt Murdock's Neti Pot #SaveDaredevil,No more blood and ash.,2018-04-05,21:17:33,474,474,
285397107,SR (Quietshade63) #savedaredevil,Lo que el hombre calla dice más que sus palabras.,2011-04-21,2:36:30,206,206,
1.00014E+18,Spencer Brownrigg,"A fan of T&F, DC, Marvel and RWBY. birthday the 15th of June,Stupid but kind at heart. Diagnosed with aspergers feel free to DM me",2018-05-25,22:04:44,807,807,
139127702,Britt Rivera,Professional fangirl @Reed_POP. CONtent coordinator @NY_Comic_Con. Writer. Rebel scum. Has a lot of feelings about hockey. she/her,2010-05-01,16:40:09,1233,1233,
41820853,Magan Yusuf #SaveDaredevil,"Pronounced: M-crooked letter-Y (the S is the crooked letter) I game, I live, I write. @pure_fandom contributor (#DoomPatrol)",2009-05-22,14:24:25,241,241,
1.0794E+18,FandomWithoutFear,We always get back up. We love Daredevil and each other. We can’t stop. We won’t stop until we #SaveDaredevil!,2018-12-30,15:41:18,236,236,
100335107,Captain Bogdan,Social animal.,2009-12-29,22:21:17,2780,2780,
8.74984E+17,Red Sun Rising #SaveDaredevil,"Born to be a fangirl #SaveDaredevil #FandomWithoutFear also Supernatural, Marvel Comics and MCU and the band Red Sun Rising fan",2017-06-14,13:36:21,129,129,
9.47994E+17,4venger ??,? you know me ?,2018-01-02,0:51:57,708,708,
46789367,SHELBY #SaveDaredevil,"I love what I love. COMICS. Rectify. COMICS. Wynonna Earp. Peaky Blinders. Daredevil, Charlie Cox's Smirk, Saga, Cloak & Dagger, iZombie, LEGION, Black Mirror.",2009-06-13,0:52:16,1152,1152,
9.10328E+17,????Rediska,Herzlich willkommen in meine verrückte Welt…\n#FCBayern #DieMannschaft #Effzeh #Daredevil,2017-09-20,2:21:08,571,571,
3169058023,Charlie's Devils #SaveDaredevil,"Fan page dedicated to the talented and gracious actor Charlie Cox. Emphasis on the Netflix series Daredevil. Ya know, bc AWESOME!",2015-04-23,16:47:28,215,215,
3374962036,Andrew.,Somethings just can't be replaced. Somewhat a writer.,2015-07-14,0:35:51,486,486,
2943331604,James Moz?y,"Halo fan, film critic, musician, DTS, humor like Deadpool. You can find me racing on Highway 35, or on my YouTube channel. |-/?? #MNTwins 2019 ST Record 14-13-2",2014-12-26,0:56:06,92,92,
8.87327E+17,p. #SaveDaredevil,"designer. mom of 2. has strong opinions but rarely shares them. this is where i unabashedly fangirl out over daredevil, elektra, and other fandom things. ??",2017-07-18,15:04:55,174,174,
250050012,Philip Bates,"Are we human... or are we writer? Co-founder of The Doctor Who Companion, copywriter for @Lovarzi, and currently writing The Silver Archive: The Stone Tape.",2011-02-10,9:33:46,2620,2620,
2910277320,albert,bro im just straight up not having a good time,2014-11-25,20:22:51,420,420,
973117658,SkullManiac28 ??,Certified Beach Bum,2012-11-27,2:32:24,330,330,
1077652231,Johnny Veins Comix,#Writer #Artist and #IndiePublisher #Horror #Comics #RockABillyDemon #RockABillyLuchador,2013-01-10,20:44:04,4434,4434,
199005609,Alyssa #SaveDaredevil,I'd rather run forever with you than stand alone without you. Librarian/Archivist whose life revolves around sad superheroes. (Fan account)  #WeAreTheFlash,2010-10-05,20:00:38,1805,1805,
2448043071,mat,apenas um leitor de quadrinhos que ama falar mal de suas adaptações |@pisthayche love u,2014-03-30,20:50:18,856,856,
8.53752E+17,Dia~?,Miau.,2017-04-16,23:26:49,324,324,
3326888001,Ryan Villella,sorry I’m bad at bios,2015-06-15,13:20:03,571,571,
1.10018E+18,Hiro @ Whatever it takes,"Let’s go, partner! | 22 | Enby | He/Him | Bi | Artist, FGC player, and figure collector | ??@aishuri_??",2019-02-25,23:42:08,490,490,
1.02423E+18,Leonis ???????? #SaveDaredevil,Charlie Cox and Daredevil Fan,2018-07-31,9:49:30,278,278,
9.17128E+17,?? ???,Account only related to Comic Books,2017-10-08,20:41:53,2491,2491,
7.46372E+17,Biônico J. Costa,"Criador da Lumps, desenhista, escritor e apaixonado por filmes, séries, trilhas sonoras, cachorros e dragões. \nE sou bem massa também, é um fato importante.",2016-06-24,16:00:05,218,218,
2366982835,katherine,21.6.17.,2014-03-01,12:01:51,143,143,
1.06679E+18,We Are #SaveDaredevil,Official account for #SaveDaredevil fan campaign. Need to get in touch? DM or contact@savedaredevil.com,2018-11-25,20:38:33,44,44,
1.06747E+18,Ronin #savedaredevil,I have a soft spot for hopeless causes -Matt Murdock,2018-11-27,17:13:37,268,268,
2696880235,Neysa McKay #SaveDaredevil,Charlie Cox and Daredevil fan.,2014-07-31,23:42:13,84,84,
613629503,Marco Cabrera,I'm a follower of Yeshua. A Cuban American. married to an amazing woman and I’m a father of a lil princess . I’m aspiring to become a comic book artist.,2012-06-20,18:00:05,859,859,
2571740312,Matt Live,guitarist/songwriter of @freerunneratx • co-creator of EVOLUTION REVOLUTIONARIES comic book OUT NOW • Director Of Member Services at @comicsaustin,2014-06-16,22:24:04,41,41,
183016003,Matthew,,2010-08-25,23:29:31,1008,1008,
11439162,kevin mellon,"Storyboard Director - Floyd County #ArcherFXX opinions mine, etc. - comix https://t.co/XjrLYhxYcz - music: https://t.co/ZRplM0ZUay -X-kubie - ATL/KC",2007-12-22,20:18:56,678,678,
9.50782E+17,The Marvelists,An in-depth podcast which covers the many facets of the #Marvel Universe. Hosted by @PeterMelnick and @ewilson959. Business Inquiries: themarvelists@gmail.com,2018-01-09,17:29:45,1418,1418,
1.07414E+18,Another Fangirl #SaveDaredevil #SavePunisher,#SaveDaredevil #SavePunisher #SaveTimeless  \nI watch a lot of tv and I'm trying to save Daredevil and The Punisher,2018-12-16,3:12:42,308,308,
326956063,The Fandom ??????,"News, quizzes, giveaways and more on fan favorite YA books, comics, and their adaptations. You will regret nothing!\n\nContact at admin@thefandom.net",2011-06-30,19:21:47,348,348,
356245260,Alu #TeamLucifer,"Satan worship 101 aka Lucifer/ Lucifan, Tom Ellis Fanboy, Costumes -  Member of the church of the Holy Freezer ??",2011-08-16,15:21:56,161,161,
19647441,Lee Garbett,"Artist: Comics, Posters, Concepts etc. Earthling. Co-Creator of SKYWARD comic, currently in development with Sony Pictures",2009-01-28,11:46:08,1647,1647,
9.13833E+17,??????,I miss Matt Murdock,2017-09-29,18:29:18,191,191,
8.04116E+17,Angélica #SaveDaredevil,Let the Devil out ????\n#SaveDaredevil #SaveTheDefenders,2016-12-01,0:14:37,132,132,
8.44654E+17,?? Koala Kong ?? #CTR2019????,???? / ????,2017-03-22,20:55:04,198,198,
54089370,HolyHeadshot,"Lover of Christ & Worship Leader, Husband, father of 5 boys, RABID NY Rangers, NY Mets and Dallas Cowboys fan, (yeah,u read that right #CowboysNation !)",2009-07-06,2:55:29,2454,2454,
433127499,ThE rEjEkT,*Insert bullshit here*,2011-12-10,5:25:37,879,879,
54349932,Scott Conway,,2009-07-06,22:08:46,1618,1618,
167232953,Markos Ray Romanos,"Graphic Designer/artist, Soccer & Skateboarding lifestyle",2010-07-16,2:17:09,1228,1228,
2859815920,skyyy??,marvel fan?Endgame: April 26 patd?aquaman?LP?fangirl StrangerThings July 4th??,2014-11-04,1:59:43,5955,5955,
591502248,david,,2012-05-27,1:55:10,4997,4997,
22490294,Comicbook.com,"The OFFICIAL Twitter account for http://t.co/RmAlqTQSAj. We're your #1 resource of news on comic books, movies, and TV shows.",2009-03-02,14:50:43,1909,1909,
9.53119E+17,EN FUEGO,THIRTY-SOMETHING WHO’S PASSIONATE IN EVERYTHING I DO,2018-01-16,4:16:08,1305,1305,
419808494,William Spiegel (#SaveThePunisher #SaveDareDevil),Disturbed1 Anime/Comic Book/Wrestling/Movie Freak. Music is my muse .Current Favorite Song Candle Light Red Closer 5FDP Rememeber Everything. A7X So Far Away,2011-11-23,20:27:32,2427,2427,
156329721,Knightmare6 @ Dark Side of the Con 2019,NYC based photographer | #Cosplay #Concert | #Steampunk | #Fashion,2010-06-16,17:07:40,1240,1240,
9.90514E+17,Simply Charlie Cox #SaveDaredevil,Anything and everything Charlie Cox!! NOT Charlie!!,2018-04-29,8:53:42,27,27,
1.03607E+18,DrunkTankPink,"one hell of a mess, but at least it’s pink.",2018-09-02,1:41:22,209,209,
7.03246E+17,movie,,2016-02-26,15:49:38,1964,1964,
960726391,??????????????,"suck a d1(k , dipshit",2012-11-20,16:03:38,2056,2056,
2866947163,Adam #ThankYouCharlieCox,18 | Random posts based on my thoughts and opinions! ???West Watford boy. #Daredevil is my favourite #Marvel show! @Daredevil #SaveDaredevil #RenewDaredevil,2014-10-20,10:41:38,120,120,
18357123,Nik,I'm the dude that's playin the dude disguised as another dude.....,2008-12-24,13:40:14,518,518,
1.07372E+18,renew daredevil #savedaredevil #savepunisher,#savedaredevil sign the petition to get @daredevil back! link below ??,2018-12-14,23:28:16,176,176,
33326742,Alejandro Lopez,"Sports Performance and Strength Coach, FSU alumnus , Lifting Athlete, and Father to two incredible boys and husband to an amazing person. #trainlikethepros",2009-04-19,22:18:18,376,376,
2751766191,DK Hennessy,National & Worldwide Trending Host for @hashtagroundup. Social Media Manager. Pop Culture • Current Events • Sports • Comedy,2014-08-26,15:48:14,898,898,
80657070,??,,2009-10-07,19:20:31,206,206,
9.84016E+17,The Fan Art Hub,#fandom #fanart #starwars #marvel #wallart #canvasprints #music #movies #comicart #marvelcomics #dccomics #mothersday #birthday #giftideas #motorsport #mancave,2018-04-11,10:31:36,354,354,
7.23873E+17,Anthony,I ain’t got time to bleed,2016-04-23,13:53:55,11455,11455,
7.93609E+17,Clark Delon,"Wordsmith, mastermind, orator, strategist. Radio DJ, comic book enthusiast, yogi, music blogger and on again/off again superhero!",2016-11-02,0:23:08,1611,1611,
2319417120,Daryl Ryan,I like to draw stuff (mostly superheroes and Ninja Turtles) & read comics...,2014-01-30,19:32:57,305,305,
1.04177E+18,William Rush,"Love my family, friends, pets and football. That's about it.",2018-09-17,19:23:01,173,173,
946662289,Andrew,Titan ??,2012-11-13,22:44:49,365,365,
362309349,Kyle Murphy,"Life is a storm. You will bask in sunlight one moment, be shattered on rocks the next. What makes you a man is what you do when the storm comes.",2011-08-26,5:31:09,2015,2015,
1.03415E+18,Lucina Recayson,The Real Lucina From #FireEmblem I Do Video Games On @YouTube. StepSister To @AlbedoRecayson & Aunt To @BedoRecayson.,2018-08-27,18:57:36,557,557,
236168398,Gustavo Villegas,Life through my ?? & my??From Cali??Leo??God????Gym????Cars??Travel?? Foodie??Music??Musician??Bulls??Dodgers??Oilers/Titans??Mexico??,2011-01-09,23:51:07,747,747,
346925293,Gerald Shemanski Jr,"Devils Hockey, Titans Football, Harvick Fan/Stewart-Haas Racing, Proud Dad, Vol. Firefighter, Union Bridge Painter",2011-08-02,1:33:59,1169,1169,
1.10233E+18,Carol Davers,The Real #CaptainMarvel / Carol Danvers From #Marvel & A Friend & Mod Of @AlbedoRNation,2019-03-03,21:56:30,511,511,
15810179,Lou Pickney,"Owner/operator, @DraftKing. Writer. Sports broadcaster. Radio/TV producer. Setup man. Unapologetically headstrong. My news account: @TVnewsLou.",2008-08-11,16:41:41,696,696,
9.26934E+17,Albedo ?? PAX East,"The Real Ben Tennyson's Evil Twin. Husabnd To @SamanthaRecPuc , Step-Brother To @LucinaRecFEA, Father To @BedoRecayson & Plays Videos Games On @Youtube. ??",2017-11-04,22:06:02,565,565,
123711437,Gabe Valdez,"Husband, Dad, Musician, & Titan fan...",2010-03-17,0:39:41,223,223,
2573638074,v ??,"Free the eyes, let em see | #TitanUp ??",2014-06-17,22:18:46,301,301,
1.01601E+18,WCDT Radio,Franklin County’s News Sports and Information Station! WCDT AM 1340 FM 106.9,2018-07-08,17:15:49,202,202,
9.98638E+17,Sam ?? PAX East,"I Do Vlogs / Games. \nI Used To Be A Co-Host Of iCarly And Babysitter.I Married To @AlbedoRnation , Mother To @BedoRecayson",2018-05-21,18:54:27,527,527,
25159411,Zak Keiper,Sales Director with CenturyLink. Big Football Fan,2009-03-18,21:29:44,1505,1505,
9.11793E+17,Alec M. Langtry,,2017-09-24,3:22:12,216,216,
400321930,Titan Sized,Titan Sized is the source for Tennessee Titans coverage on the @FanSided Network.,2011-10-28,21:06:42,1282,1282,
2606876078,Ty Wurth,NFL Draft nerd | RTs not endorsements | Titans | Fan of breakfast food | Contributor @DFF_Devy,2014-07-06,6:07:42,4484,4484,
213934626,Sign Suh Titans,Editor and Writer for Titan Sized #Titans https://t.co/VGAwqX9wgH…,2010-11-10,4:07:26,335,335,
1935574615,William S. Carroll,"Yes, it's Bill Carroll of CDS, TSCRN and NGN, back again and  http://t.co/WIcenTz9BB",2013-10-04,21:30:50,6284,6284,
972371318,Justin M,"Senior Draft Analyst for @SBNation's @TitansMCM | @TheDraftWire | Part of USA Today's SMG NFL Wire | As heard on Midday 180, Fox Sports Radio, SiriusXM & more.",2012-11-26,17:23:40,2862,2862,
9.34635E+17,@DarkDannyPhan  [??LIVE On YouTube],@NintendoAmerica Influenced Gamer??. Plays Nintendo Games On @YouTube For Your Guys Entertainment.,2017-11-26,4:10:04,544,544,
491554603,Nathan Santerre,I got a sass that won't quit,2012-02-13,19:24:17,192,192,
2666060552,Cory Budd,"27, Titans, Mariota, Phillies, Memphis Express, Rutgers Football",2014-07-21,14:38:16,280,280,
2945935909,Twisted28,Football ????\n\n\n615 ??,2014-12-28,6:08:45,142,142,
